lat,lon,fishing hours
-39,81,5.771805555555556
-39,82,260.66986111111135
-39,83,30.43972222222223
-39,84,22.12625
-39,85,35.7754166666666
-39,86,22.68777777777772
-39,87,20.41541666666667
-39,88,47.47597222222222
-39,89,156.92277777777778
-39,90,118.88638888888889
-39,92,0.0
-39,93,30.538194444444365
-39,94,15.346527777777776
-39,95,63.66791666666675
-39,96,8.589166666666666
-39,97,0.0
-39,98,59.79527777777784
-39,99,144.61722222222156
-39,100,496.36638888888643
-39,101,1427.1788888888877
-39,102,3705.62680555555
-39,103,2964.09430555556
-39,104,394.78805555555533
-39,105,11.485833333333332
-39,106,444.62319444444466
-39,107,255.72430555555565
-39,108,86.13236111111075
-39,109,4.896666666666672
-39,110,0.0
-39,111,7.865277777777778
-39,112,0.0
-39,113,0.0
-39,122,0.0
-39,123,0.0
-39,124,0.0
-39,125,0.0
-39,126,0.0
-39,127,0.0
-39,130,0.0
-39,131,0.0
-39,132,0.0
-39,133,0.0
-39,134,0.0
-39,135,0.0
-39,136,0.0
-39,137,0.0
-39,138,0.0
-39,139,0.0
-39,140,6.709861111111111
-39,141,156.46375
-39,142,29.60569444444444
-39,143,20.73625
-39,144,82.95833333333331
-39,145,112.15916666666666
-39,146,40.62277777777778
-39,147,341.23569444444445
-39,148,1558.6451388888875
-39,149,239.0630555555556
-39,150,16.317083333333333
-39,151,0.0
-39,152,0.0
-39,153,0.0
-39,154,72.38458333333334
-39,155,223.6054166666667
-39,156,227.3336111111112
-39,157,336.71680555555565
-39,158,280.30861111111113
-39,159,162.48305555555558
-39,160,167.37555555555554
-39,161,79.65666666666667
-39,162,310.2597222222224
-39,163,261.73805555555566
-39,164,86.1863888888889
-39,165,16.9025
-39,167,38.859722222222224
-39,168,164.17166666666674
-39,169,11.911111111111111
-39,170,0.0
-39,171,0.0
-39,172,186.79083333333338
-39,173,1433.1447222222218
-39,174,631.4800000000002
-39,177,0.004722222222222222
-39,178,424.8077777777769
-39,179,42.87249999999996
-38,-180,0.0
-38,-178,92.35319444444437
-38,-177,534.1451388888944
-38,-176,18.476944444444435
-38,-175,0.0
-38,-174,0.0
-38,-173,0.0
-38,-172,0.0
-38,-171,0.0
-38,-168,5.567777777777777
-38,-163,0.0
-38,-162,0.0
-38,-160,7.681944444444445
-38,-159,0.0
-38,-158,12.648194444444439
-38,-157,0.0
-38,-156,0.0
-38,-155,1.905277777777788
-38,-154,0.0
-38,-153,0.0
-38,-152,0.0
-38,-151,9.482222222222221
-38,-150,1.0013888888888889
-38,-149,0.0
-38,-148,0.0
-38,-147,0.0
-38,-146,2.099444444444444
-38,-145,0.0
-38,-144,9.473472222222222
-38,-143,0.0
-38,-142,0.0
-38,-141,1.2898611111111111
-38,-140,2.717083333333334
-38,-139,0.0
-38,-135,6.055416666666667
-38,-134,15.552638888888877
-38,-133,13.62291666666666
-38,-128,0.0
-38,-127,0.0
-38,-126,0.0
-38,-106,0.0
-38,-105,0.0
-38,-104,0.0
-38,-103,0.0
-38,-97,0.0
-38,-96,59.07416666666653
-38,-95,20.9145833333333
-38,-94,0.0
-38,-93,0.0
-38,-88,1.0884722222222223
-38,-87,2.4187499999999997
-38,-86,0.0
-38,-85,4.475416666666666
-38,-84,27.27986111111111
-38,-83,28.05861111111111
-38,-82,249.01694444444436
-38,-81,111.48611111111113
-38,-80,458.342638888889
-38,-79,1079.1398611111113
-38,-78,367.5223611111111
-38,-77,295.0877777777777
-38,-76,137.41625
-38,-75,688.8422222222223
-38,-74,3025.9747222222218
-38,-58,439.07
-38,-57,1418.218888888888
-38,-56,552.9961111111112
-38,-55,1093.559722222222
-38,-54,694.0620833333332
-38,-53,106.53486111111113
-38,-52,152.53263888888893
-38,-51,174.2551388888889
-38,-50,77.2725
-38,-49,144.9225
-38,-48,119.1798611111111
-38,-47,46.79027777777779
-38,-46,153.84986111111115
-38,-45,94.2472222222222
-38,-44,1.5859722222222221
-38,-43,0.0
-38,-42,0.0
-38,-41,0.0
-38,-40,0.0
-38,-39,0.0
-38,-38,0.0
-38,-37,0.0
-38,-36,0.0
-38,-35,0.0
-38,-34,0.0
-38,-33,0.0
-38,-32,0.0
-38,-31,0.0
-38,-30,0.0
-38,-29,0.0
-38,-28,0.0
-38,-27,0.0
-38,-26,0.0
-38,-25,0.0
-38,-24,0.0
-38,-23,0.0
-38,-22,0.0
-38,-21,0.0
-38,-20,0.0
-38,-19,0.0
-38,-18,0.0
-38,-17,0.0
-38,-16,0.0
-38,-15,0.0
-38,-14,0.0
-38,-13,3.8359722222222223
-38,-12,0.0
-38,-11,3.5345833333333334
-38,-10,0.0
-38,-9,0.0
-38,-8,0.0
-38,-7,0.0
-38,-6,0.0
-38,-5,0.0
-38,-4,0.0
-38,-3,0.0
-38,-2,0.0
-38,-1,2.912638888888889
-38,0,24.020972222222227
-38,1,0.0
-38,2,0.0
-38,3,0.0
-38,4,0.0
-38,5,1.5409722222222222
-38,6,0.0
-38,7,0.0
-38,8,0.0
-38,9,0.0
-38,10,0.0
-38,11,21.696388888888887
-38,12,0.0
-38,13,0.6572222222222223
-38,14,0.0
-38,15,1.9763888888888888
-38,16,1.3931944444444446
-38,17,23.96680555555556
-38,18,57.96305555555554
-38,19,37.89319444444445
-38,20,253.81
-38,21,466.0115277777773
-38,22,22.570555555555554
-38,23,51.53597222222224
-38,24,24.19569444444444
-38,25,0.0
-38,26,0.0
-38,27,18.439583333333335
-38,28,150.67444444444442
-38,29,313.1504166666667
-38,30,440.0019444444445
-38,31,636.846527777778
-38,32,367.81750000000005
-38,33,1251.3833333333325
-38,34,1354.6841666666658
-38,35,410.20124999999996
-38,36,72.49736111111113
-38,37,0.0
-38,38,26.724305555555553
-38,39,46.14888888888892
-38,40,42.00708333333335
-38,42,0.0
-38,45,2.2347222222222225
-38,46,3.264861111111113
-38,47,10.500833333333333
-38,48,3.356527777777782
-38,49,57.65458333333332
-38,50,63.44874999999996
-38,51,9.010416666666666
-38,52,0.0
-38,53,114.51097222222224
-38,54,400.54527777777776
-38,55,712.9665277777782
-38,56,491.24888888888887
-38,57,465.84333333333336
-38,58,450.8336111111112
-38,59,769.5897222222223
-38,60,682.726388888889
-38,61,459.6123611111118
-38,62,247.04152777777782
-38,63,1129.6847222222225
-38,64,604.6411111111108
-38,65,218.31486111111113
-38,66,29.999166666666664
-38,67,154.28833333333338
-38,68,861.29375
-38,69,587.4700000000003
-38,70,203.3972222222223
-38,71,201.77777777777771
-38,72,303.11749999999984
-38,73,0.0
-38,74,0.0
-38,75,0.0
-38,76,2.9380555555555556
-38,77,26.835555555555533
-38,78,0.0
-38,79,0.0
-38,80,0.0
-38,81,0.0
-38,82,55.31013888888887
-38,83,24.380833333333335
-38,84,22.959722222222226
-38,85,82.34805555555556
-38,86,104.77249999999998
-38,87,95.45402777777778
-38,88,208.85722222222225
-38,89,114.31472222222224
-38,90,44.86513888888889
-38,91,6.88013888888889
-38,92,0.0
-38,93,27.96861111111108
-38,94,99.26930555555518
-38,95,83.11041666666661
-38,96,6.055277777777783
-38,97,36.3797222222222
-38,98,190.82083333333335
-38,99,135.03458333333322
-38,100,149.70430555555555
-38,101,951.4162499999986
-38,102,2038.116805555548
-38,103,877.7248611111102
-38,104,252.90430555555574
-38,105,420.75611111111084
-38,106,304.3470833333335
-38,107,484.2929166666659
-38,108,128.5362499999998
-38,109,121.16541666666666
-38,110,251.2656944444442
-38,111,656.4252777777767
-38,112,46.50583333333333
-38,113,0.0
-38,114,0.0
-38,117,0.0
-38,118,0.0
-38,119,0.0
-38,120,0.0
-38,124,0.0
-38,125,0.0
-38,126,0.0
-38,127,0.0
-38,128,0.0
-38,129,0.0
-38,130,0.0
-38,131,0.0
-38,132,0.0
-38,133,0.0
-38,137,4.208611111111112
-38,138,20.58972222222222
-38,139,65.47513888888889
-38,140,0.0
-38,144,2.5429166666666667
-38,145,0.0
-38,147,6.431805555555555
-38,148,60.754444444444445
-38,149,34.91347222222222
-38,150,659.3537500000006
-38,151,0.0
-38,152,0.0
-38,153,0.0
-38,154,18.98083333333333
-38,155,174.60333333333332
-38,156,628.0237500000001
-38,157,375.83569444444447
-38,158,338.6933333333334
-38,159,274.3011111111112
-38,160,239.5776388888889
-38,161,254.94
-38,162,298.69916666666677
-38,163,150.0554166666667
-38,164,11.981944444444444
-38,165,0.0
-38,166,0.4295833333333333
-38,167,297.6154166666665
-38,168,160.73374999999993
-38,169,82.06194444444439
-38,170,5.495833333333334
-38,171,0.0
-38,172,83.96069444444441
-38,173,296.6852777777778
-38,174,1049.8184722222222
-38,175,6.567777777777778
-38,176,1045.1474999999984
-38,177,371.194861111111
-38,178,196.95000000000005
-38,179,121.49541666666673
-37,-180,0.0
-37,-178,47.1026388888888
-37,-177,104.40402777777769
-37,-176,40.66472222222218
-37,-175,0.0
-37,-174,0.0
-37,-173,0.0
-37,-171,0.0
-37,-170,0.0
-37,-169,0.0
-37,-168,0.0
-37,-162,0.0
-37,-161,0.37875000000000003
-37,-159,0.0
-37,-158,0.0
-37,-155,0.16111111111111123
-37,-154,7.619305555555521
-37,-153,0.0
-37,-152,5.321527777777781
-37,-151,6.7259722222222
-37,-150,0.0
-37,-148,0.7427777777777778
-37,-147,0.0
-37,-146,0.0
-37,-145,0.0
-37,-144,0.5166666666666667
-37,-140,8.306805555555554
-37,-139,11.899444444444457
-37,-138,0.0
-37,-133,6.346111111111111
-37,-130,0.0
-37,-129,0.0
-37,-128,0.0
-37,-125,0.0
-37,-107,0.0
-37,-106,0.0
-37,-105,0.0
-37,-100,0.0
-37,-99,0.0
-37,-98,0.0
-37,-97,0.4333333333333333
-37,-96,52.5268055555553
-37,-95,3.077777777777777
-37,-92,3.901527777777778
-37,-91,60.424444444444376
-37,-89,6.3777777777777755
-37,-88,81.286388888889
-37,-87,149.79347222222202
-37,-86,1.2015277777777773
-37,-85,12.156527777777764
-37,-84,11.988749999999992
-37,-83,4.916805555555555
-37,-82,0.7519444444444445
-37,-81,0.0
-37,-80,4.388055555555555
-37,-79,105.98291666666667
-37,-78,340.3165277777778
-37,-77,21.835833333333333
-37,-76,14.088055555555554
-37,-75,123.81097222222219
-37,-74,7543.098333333339
-37,-73,93.23152777777777
-37,-58,311.8204166666666
-37,-57,809.8831944444445
-37,-56,667.6197222222223
-37,-55,1021.6531944444444
-37,-54,5387.174583333324
-37,-53,133.84861111111113
-37,-52,53.77736111111112
-37,-51,85.85694444444442
-37,-50,309.70763888888894
-37,-49,177.99777777777783
-37,-48,58.85125000000001
-37,-47,47.69083333333333
-37,-46,9.540277777777778
-37,-45,101.40527777777788
-37,-44,3.9918055555555556
-37,-43,0.0
-37,-42,0.0
-37,-41,0.0
-37,-40,0.0
-37,-39,0.0
-37,-38,0.0
-37,-37,0.0
-37,-36,0.0
-37,-35,0.0
-37,-34,0.0
-37,-33,1.3776388888888889
-37,-32,11.297777777777776
-37,-31,12.61375
-37,-30,0.0
-37,-29,0.0
-37,-28,0.0
-37,-27,0.0
-37,-26,0.0
-37,-25,0.0
-37,-24,0.8104166666666668
-37,-23,0.0
-37,-22,0.0
-37,-21,0.0
-37,-20,0.0
-37,-19,0.0
-37,-18,0.0
-37,-17,0.0
-37,-16,0.0
-37,-15,0.0
-37,-14,0.0
-37,-13,0.0
-37,-12,5.352638888888889
-37,-11,0.0
-37,-10,0.0
-37,-9,0.0
-37,-8,0.0
-37,-7,0.0
-37,-6,0.0
-37,-5,0.0
-37,-4,3.4580555555555557
-37,-3,0.0
-37,-2,0.0
-37,-1,0.0
-37,0,0.0
-37,1,0.0
-37,2,0.0
-37,3,0.0
-37,4,0.0
-37,5,0.0
-37,6,4.458333333333335
-37,7,0.0
-37,8,0.0
-37,9,0.0
-37,10,0.0
-37,11,0.0
-37,12,0.0
-37,13,0.0
-37,14,0.0
-37,15,0.0
-37,16,1.6458333333333333
-37,17,9.504722222222222
-37,18,452.5794444444445
-37,19,4759.069583333332
-37,20,9401.741388888886
-37,21,2382.7408333333324
-37,22,159.02541666666667
-37,23,2.620972222222222
-37,24,0.0
-37,25,0.0
-37,26,0.0
-37,27,0.0
-37,28,0.7379166666666667
-37,29,301.5344444444444
-37,30,1613.1734722222245
-37,31,1603.9779166666674
-37,32,441.1315277777779
-37,33,620.3193055555556
-37,34,429.3219444444445
-37,35,148.93902777777777
-37,36,12.832777777777775
-37,37,0.0
-37,38,2.6750000000000003
-37,39,38.19861111111113
-37,40,23.953472222222217
-37,41,0.0
-37,42,0.0
-37,43,0.0
-37,44,0.7861111111111111
-37,45,3.0995833333333334
-37,46,0.0
-37,47,0.0
-37,48,0.0
-37,49,0.0
-37,50,0.0
-37,51,20.04986111111111
-37,52,57.38569444444447
-37,53,93.5352777777778
-37,54,350.13472222222225
-37,55,345.4901388888889
-37,56,456.80652777777794
-37,57,799.5762500000001
-37,58,543.7094444444447
-37,59,1379.0265277777726
-37,60,617.4781944444451
-37,61,311.0815277777778
-37,62,233.94138888888892
-37,63,632.5618055555559
-37,64,528.0493055555556
-37,65,68.03194444444445
-37,66,74.82291666666666
-37,67,82.30375000000001
-37,68,172.8888888888889
-37,69,97.27236111111111
-37,70,68.57888888888886
-37,71,203.09041666666673
-37,72,103.66138888888888
-37,73,14.45625
-37,74,0.0
-37,75,0.0
-37,76,0.0
-37,77,0.0
-37,78,0.0
-37,79,0.0
-37,80,0.0
-37,81,23.100138888888885
-37,82,117.05097222222231
-37,83,298.24583333333345
-37,84,86.1206944444445
-37,85,81.03930555555554
-37,86,169.74638888888893
-37,87,84.60347222222222
-37,88,128.79527777777778
-37,89,212.04111111111118
-37,90,46.96194444444443
-37,91,38.87041666666667
-37,92,41.195277777777775
-37,93,15.341666666666656
-37,94,1.1865277777777772
-37,95,23.80069444444444
-37,96,3.5586111111111096
-37,97,0.0
-37,98,6.953611111111105
-37,99,0.0
-37,100,78.48666666666665
-37,101,35.80791666666667
-37,102,65.00055555555564
-37,103,123.06958333333334
-37,104,167.41861111111112
-37,105,323.9315277777779
-37,106,236.54361111111115
-37,107,248.05083333333363
-37,108,61.58458333333327
-37,109,430.8620833333335
-37,110,1825.1774999999975
-37,111,1928.1680555555565
-37,112,0.6451388888888886
-37,113,0.0
-37,114,0.0
-37,115,0.0
-37,116,0.0
-37,117,0.0
-37,118,0.0
-37,119,0.0
-37,120,0.0
-37,121,0.0
-37,122,0.0
-37,123,0.0
-37,124,0.0
-37,125,0.0
-37,126,0.0
-37,135,57.84027777777778
-37,136,118.50319444444443
-37,137,378.3191666666668
-37,138,57.30527777777778
-37,139,0.0
-37,149,0.6502777777777777
-37,150,1316.762083333333
-37,151,47.39458333333334
-37,152,5.907916666666668
-37,153,0.0
-37,154,0.0
-37,155,103.1870833333333
-37,156,793.5702777777773
-37,157,169.78513888888887
-37,158,168.5101388888889
-37,159,353.4895833333332
-37,160,499.0855555555554
-37,161,253.80152777777778
-37,162,179.86222222222221
-37,163,100.67069444444446
-37,164,0.0
-37,165,20.095972222222223
-37,166,4.913611111111111
-37,167,31.714583333333305
-37,168,0.0
-37,169,0.0
-37,170,0.0
-37,171,0.0
-37,172,40.12805555555554
-37,173,539.4366666666666
-37,174,159.3230555555556
-37,175,210.9913888888889
-37,176,908.8501388888886
-37,177,222.53902777777773
-37,178,277.7931944444444
-37,179,19.771111111111114
-36,-180,0.0
-36,-179,2.974166666666666
-36,-178,94.61986111111074
-36,-177,31.487777777777794
-36,-176,2.709305555555556
-36,-175,0.0
-36,-174,0.0
-36,-173,0.0
-36,-172,0.0
-36,-171,0.0
-36,-170,0.0
-36,-169,0.0
-36,-168,0.0
-36,-160,0.0
-36,-157,0.0
-36,-156,0.0
-36,-154,0.0
-36,-151,0.0
-36,-150,8.365694444444433
-36,-149,47.0999999999999
-36,-148,20.141111111111087
-36,-147,0.0
-36,-146,0.0
-36,-145,0.0
-36,-144,0.0
-36,-143,3.5379166666666673
-36,-142,0.0
-36,-141,8.38874999999999
-36,-140,14.232361111111054
-36,-139,11.053472222222211
-36,-138,0.0
-36,-137,0.0
-36,-136,0.0
-36,-135,0.0
-36,-134,0.0
-36,-133,0.0
-36,-132,1.4202777777777778
-36,-131,26.51291666666667
-36,-130,17.590277777777775
-36,-129,13.295416666666664
-36,-128,18.19972222222223
-36,-127,10.803194444444445
-36,-126,0.0
-36,-125,0.43527777777777776
-36,-124,1.6873611111111115
-36,-123,0.0
-36,-122,0.0
-36,-121,0.0
-36,-120,0.0
-36,-116,6.40013888888889
-36,-115,6.7790277777777765
-36,-113,0.0
-36,-109,0.0
-36,-108,0.0
-36,-107,0.0
-36,-106,0.0
-36,-105,0.0
-36,-104,0.0
-36,-103,0.0
-36,-102,0.0
-36,-101,0.0
-36,-99,0.0
-36,-98,0.0
-36,-97,22.120555555555494
-36,-96,145.8169444444441
-36,-95,0.0
-36,-92,14.143888888888892
-36,-91,27.166944444444454
-36,-90,0.0
-36,-89,5.46263888888889
-36,-88,211.40527777777726
-36,-87,54.68902777777781
-36,-86,42.74402777777777
-36,-85,16.02236111111111
-36,-84,0.0
-36,-83,0.0
-36,-82,0.0
-36,-81,0.0
-36,-80,3.3569444444444447
-36,-79,5.229444444444446
-36,-78,272.7901388888889
-36,-77,95.35097222222221
-36,-76,436.99597222222235
-36,-75,112.7990277777778
-36,-74,616.41
-36,-73,553.5169444444444
-36,-58,1535.6219444444441
-36,-57,24482.835694444435
-36,-56,12550.631666666657
-36,-55,5626.632499999998
-36,-54,449.8011111111111
-36,-53,720.4312500000001
-36,-52,9.858194444444443
-36,-51,27.314722222222223
-36,-50,287.83944444444444
-36,-49,357.1066666666666
-36,-48,241.24986111111113
-36,-47,55.37624999999998
-36,-46,17.960138888888885
-36,-45,115.64916666666667
-36,-44,95.32236111111109
-36,-43,46.92041666666666
-36,-42,57.76013888888889
-36,-41,18.941527777777775
-36,-40,0.0
-36,-39,0.0
-36,-38,0.0
-36,-37,0.0
-36,-36,0.0
-36,-35,0.0
-36,-34,0.0
-36,-33,0.49583333333333335
-36,-32,8.95625
-36,-31,0.0
-36,-30,0.0
-36,-29,0.0
-36,-28,0.0
-36,-27,0.0
-36,-26,0.0
-36,-25,0.0
-36,-24,0.0
-36,-23,0.0
-36,-22,0.0
-36,-21,0.0
-36,-20,0.0
-36,-19,0.0
-36,-18,0.0
-36,-17,0.0
-36,-16,9.776527777777776
-36,-15,2.393194444444444
-36,-14,0.0
-36,-13,0.0
-36,-12,0.698888888888889
-36,-11,11.389999999999997
-36,-10,0.0
-36,-9,0.11527777777777778
-36,-8,0.3377777777777778
-36,-7,0.0
-36,-6,0.0
-36,-5,0.0
-36,-4,1.2455555555555557
-36,-3,0.0
-36,-2,3.6243055555555554
-36,-1,0.0
-36,0,0.0
-36,1,0.0
-36,2,0.0
-36,3,0.0
-36,4,0.0
-36,5,0.0
-36,6,0.0
-36,7,0.0
-36,8,0.0
-36,9,0.0
-36,10,0.0
-36,11,7.441805555555555
-36,12,60.40597222222219
-36,13,40.85208333333331
-36,14,0.0
-36,15,13.932361111111112
-36,16,26.093055555555555
-36,17,143.8083333333333
-36,18,15698.355000000001
-36,19,10438.557777777783
-36,20,355.7481944444445
-36,21,182.96041666666667
-36,22,260.22583333333336
-36,23,187.6525
-36,24,107.37291666666667
-36,25,75.90180555555553
-36,26,49.480833333333294
-36,27,23.85263888888888
-36,28,0.0
-36,29,0.0
-36,30,111.88250000000002
-36,31,454.08569444444447
-36,32,383.83069444444453
-36,33,271.47416666666663
-36,34,195.7541666666667
-36,35,104.40333333333332
-36,36,0.0
-36,37,6.167916666666666
-36,38,9.84458333333333
-36,39,100.66458333333331
-36,40,29.146388888888893
-36,41,0.0
-36,42,0.0
-36,43,0.0
-36,44,532.6288888888886
-36,45,0.20124999999999998
-36,46,0.0
-36,47,0.0
-36,48,0.0
-36,49,0.0
-36,50,5.905694444444444
-36,51,141.3818055555556
-36,52,211.70055555555567
-36,53,725.2670833333335
-36,54,925.8098611111111
-36,55,645.8902777777778
-36,56,333.93736111111116
-36,57,303.55833333333334
-36,58,187.19569444444448
-36,59,563.89875
-36,60,583.76625
-36,61,773.0815277777783
-36,62,504.03125
-36,63,688.1944444444446
-36,64,622.9363888888888
-36,65,190.9654166666667
-36,66,223.88111111111118
-36,67,81.58083333333335
-36,68,74.68055555555559
-36,69,438.6841666666666
-36,70,210.77597222222226
-36,71,108.5020833333333
-36,72,155.4334722222223
-36,73,55.163611111111145
-36,74,24.79736111111111
-36,75,0.0
-36,76,0.0
-36,77,0.0
-36,78,0.0
-36,79,20.240416666666665
-36,80,179.58583333333394
-36,81,621.6737499999996
-36,82,182.3708333333334
-36,83,128.83569444444444
-36,84,155.6941666666667
-36,85,191.0948611111111
-36,86,178.9731944444445
-36,87,97.50263888888898
-36,88,169.88236111111124
-36,89,173.52319444444447
-36,90,57.135
-36,91,4.574861111111111
-36,92,100.83333333333282
-36,93,10.95277777777778
-36,94,13.10125
-36,95,0.0
-36,96,0.0
-36,97,0.0
-36,98,0.0
-36,99,28.600833333333334
-36,100,58.414166666666674
-36,101,9.520833333333336
-36,102,6.422083333333333
-36,103,82.7054166666667
-36,104,519.2359722222218
-36,105,400.4897222222223
-36,106,132.49930555555557
-36,107,301.12666666666604
-36,108,262.3987499999996
-36,109,1189.0209722222198
-36,110,2156.582361111108
-36,111,121.59694444444438
-36,112,0.0
-36,113,0.0
-36,114,0.0
-36,115,106.59652777777782
-36,116,0.6916666666666667
-36,117,8.861805555555557
-36,118,0.19430555555555556
-36,119,0.0
-36,120,0.0
-36,121,0.0
-36,128,0.0
-36,129,0.0
-36,130,0.0
-36,131,0.0
-36,132,0.0
-36,133,6.633611111111111
-36,134,116.69513888888892
-36,135,138.11291666666668
-36,136,55.71458333333332
-36,137,1.7708333333333333
-36,138,8.075694444444446
-36,150,94.6686111111111
-36,151,9.075
-36,152,55.613888888888894
-36,153,0.0
-36,154,0.0
-36,155,0.0
-36,156,42.996527777777786
-36,157,61.82902777777778
-36,158,114.46749999999994
-36,159,115.30305555555552
-36,160,118.14875
-36,161,27.239444444444445
-36,162,41.02291666666667
-36,163,30.46236111111111
-36,164,25.593888888888888
-36,165,181.51625
-36,166,118.28736111111101
-36,167,195.74902777777737
-36,168,0.0
-36,169,0.0
-36,170,0.0
-36,171,11.187083333333334
-36,172,607.917777777778
-36,173,59.342777777777776
-36,174,1195.9479166666663
-36,175,511.66416666666623
-36,176,26.273333333333337
-36,177,41.40430555555555
-36,178,53.10194444444441
-36,179,0.0
-35,-179,32.624722222222104
-35,-178,31.457777777777686
-35,-177,10.988888888888887
-35,-176,52.342777777777776
-35,-175,81.67916666666663
-35,-174,29.62611111111099
-35,-173,0.0
-35,-172,2.529166666666667
-35,-171,0.0
-35,-170,0.0
-35,-169,0.0
-35,-168,12.55972222222222
-35,-167,0.0
-35,-164,0.0
-35,-163,0.0
-35,-162,15.826527777777779
-35,-161,12.954861111111112
-35,-160,58.56347222222223
-35,-159,69.91625000000002
-35,-158,29.291666666666664
-35,-157,9.326805555555556
-35,-156,0.0
-35,-155,0.0
-35,-154,0.0
-35,-153,0.0
-35,-152,0.0
-35,-151,31.504305555555554
-35,-150,57.38097222222221
-35,-149,145.27611111111116
-35,-148,140.9987500000005
-35,-147,24.381527777777784
-35,-146,74.62986111111124
-35,-145,16.56597222222223
-35,-144,9.130277777777778
-35,-143,54.681250000000034
-35,-142,11.315416666666657
-35,-141,25.421250000000004
-35,-140,17.766111111111112
-35,-139,32.98027777777778
-35,-138,20.767222222222216
-35,-137,52.51305555555556
-35,-136,18.92347222222222
-35,-135,39.113194444444446
-35,-134,38.41097222222215
-35,-133,47.34638888888887
-35,-132,46.50819444444444
-35,-131,77.50416666666668
-35,-130,331.43652777777794
-35,-129,327.6554166666668
-35,-128,195.56194444444455
-35,-127,109.09319444444446
-35,-126,67.66111111111113
-35,-125,7.152361111111112
-35,-124,63.520277777777764
-35,-123,46.547222222222224
-35,-122,24.961944444444455
-35,-121,2.7022222222222343
-35,-120,0.0
-35,-119,0.0
-35,-118,0.0
-35,-117,0.0
-35,-116,26.27611111111112
-35,-115,20.155416666666667
-35,-114,34.4651388888889
-35,-113,3.7681944444444464
-35,-112,0.0
-35,-111,14.078888888888883
-35,-110,13.572222222222182
-35,-109,0.0
-35,-108,0.0
-35,-107,0.0
-35,-106,5.734999999999998
-35,-105,13.427083333333329
-35,-103,7.256388888888894
-35,-99,4.413333333333333
-35,-98,0.0
-35,-97,18.069583333333334
-35,-96,25.314444444444412
-35,-95,2.5037499999999993
-35,-94,7.0329166666666705
-35,-93,19.888749999999984
-35,-92,73.64236111111114
-35,-91,38.13347222222221
-35,-90,36.40083333333333
-35,-89,24.349305555555553
-35,-88,19.210277777777783
-35,-87,13.829166666666666
-35,-86,168.8275
-35,-85,10.898472222222223
-35,-84,0.0
-35,-83,0.0
-35,-82,0.0
-35,-81,0.0
-35,-80,0.0
-35,-79,110.93874999999994
-35,-78,94.84250000000002
-35,-77,73.19097222222223
-35,-76,597.8569444444445
-35,-75,301.8826388888889
-35,-74,922.9958333333335
-35,-73,454.87555555555565
-35,-72,0.5030555555555556
-35,-60,0.0
-35,-59,51.50388888888889
-35,-58,882.8166666666663
-35,-57,2041.849722222222
-35,-56,5244.51541666667
-35,-55,3330.635138888887
-35,-54,1190.7851388888887
-35,-53,953.916111111111
-35,-52,119.54458333333332
-35,-51,22.28013888888889
-35,-50,0.0
-35,-49,146.37875
-35,-48,128.82652777777776
-35,-47,134.78555555555556
-35,-46,142.90125
-35,-45,179.09069444444444
-35,-44,303.56763888888895
-35,-43,71.08347222222223
-35,-42,166.34875000000005
-35,-41,34.400555555555556
-35,-40,4.1177777777777775
-35,-39,71.31930555555553
-35,-38,70.96166666666667
-35,-37,23.973194444444445
-35,-36,10.14263888888889
-35,-35,0.0
-35,-34,0.0
-35,-33,0.0
-35,-32,0.0
-35,-31,0.0
-35,-30,0.0
-35,-29,0.0
-35,-28,29.860277777777792
-35,-27,5.3573611111111115
-35,-26,0.0
-35,-25,0.0
-35,-24,0.0
-35,-23,0.0
-35,-22,0.0
-35,-21,0.0
-35,-20,0.0
-35,-19,13.295833333333333
-35,-18,0.0
-35,-17,8.351388888888888
-35,-16,0.0
-35,-15,0.0
-35,-14,0.0
-35,-13,0.0
-35,-12,0.0
-35,-11,4.329999999999999
-35,-10,0.0
-35,-9,0.0
-35,-8,0.0
-35,-7,0.0
-35,-6,0.0
-35,-5,0.0
-35,-4,20.176666666666666
-35,-3,0.0
-35,-2,0.0
-35,-1,8.758888888888889
-35,0,0.0
-35,1,0.0
-35,2,0.0
-35,3,0.0
-35,4,0.0
-35,5,0.0
-35,6,2.820972222222223
-35,7,6.390555555555556
-35,8,0.0
-35,9,0.0
-35,10,8.889583333333334
-35,11,0.2590277777777778
-35,12,7.042083333333336
-35,13,36.75180555555555
-35,14,61.00777777777779
-35,15,54.33833333333334
-35,16,151.9420833333333
-35,17,17100.21249999999
-35,18,38658.93611111113
-35,19,3208.9305555555547
-35,20,61.93
-35,21,1065.224722222222
-35,22,1845.8620833333332
-35,23,1352.1300000000006
-35,24,10278.950555555582
-35,25,12886.413611111115
-35,26,1208.1036111111105
-35,27,56.48236111111101
-35,28,0.0
-35,29,0.0
-35,30,6.1218055555555555
-35,31,9.153055555555557
-35,32,342.82958333333335
-35,33,626.0026388888889
-35,34,463.68069444444404
-35,35,88.88236111111111
-35,36,29.55222222222223
-35,37,19.437222222222218
-35,38,56.06333333333336
-35,39,88.62819444444446
-35,40,40.000972222222174
-35,41,40.03847222222218
-35,42,13.590138888888884
-35,43,203.18291666666667
-35,44,173.4765277777778
-35,45,13.949722222222213
-35,46,11.136805555555554
-35,47,43.25152777777781
-35,48,232.73875
-35,49,738.1923611111112
-35,50,413.8486111111111
-35,51,1365.338888888889
